vOTU_ID	VIBRANT_quality	CheckV_completeness	contig_length	gene_count	predicted_temperate	ViralOrder	ViralFamily	ViralGenus	HostPhylum	HostClass	HostOrder	HostFamily	HostGenus	HostSpecies	number_of_soil_types_where_detected	detected_in_dry_soils	detected_in_wet_soils
WUB_VD10_contig_26052	medium	83.76	67144	108	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_26462	medium	78.29	32776	50	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_27583	medium	50.5	30740	39	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_27592	medium	56.34	52439	86	TRUE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_27621	medium	99.81	45710	65	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	2	FALSE	TRUE
WUB_VD10_contig_28439	medium	28.5	19869	32	FALSE	Unclassified	Unclassified	Unclassified	Actinobacteriota	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_28505	medium	88.87	44955	77	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_30314	medium	72.12	115463	181	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_30467	medium	43.69	26160	60	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_31978	medium	70.74	35339	55	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_33308	medium	47.94	40893	63	TRUE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_33715	medium	38.5	28376	20	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_33952	medium	98.46	49914	77	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_34047	medium	87.55	36233	54	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_3480	medium	14.27	11331	29	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_35859	medium	100	42909	65	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_3626	circular	100	63007	89	TRUE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_36889	medium	39.29	18267	22	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	2	FALSE	TRUE
WUB_VD10_contig_37962	medium	64.93	62576	93	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_38444	medium	70.65	57704	88	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_38532	medium	61.49	24172	39	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_40227	medium	38.47	18996	36	FALSE	Unclassified	Unclassified	Unclassified	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Unclassified	3	FALSE	TRUE
WUB_VD10_contig_40367	medium	23.86	24496	25	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_40725	medium	21.51	20456	41	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	2	FALSE	TRUE
WUB_VD10_contig_42378	medium	100	47662	71	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	2	FALSE	TRUE
WUB_VD10_contig_43212	medium	29.49	21782	13	FALSE	Unclassified	Unclassified	Unclassified	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_43719	medium	65.55	48022	64	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_43812	medium	58.75	35079	66	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_44077	medium	41.15	18813	32	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_46276	medium	39.74	20864	21	FALSE	Unclassified	Unclassified	Unclassified	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_46293	medium	18.33	15673	21	FALSE	Unclassified	Unclassified	Unclassified	Actinobacteriota	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_46804	circular	100	98464	142	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_47761	medium	27.91	12048	21	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_4812	medium	60.59	59879	105	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_49108	medium	29.03	42606	62	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_4933	circular	100	39210	68	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_49372	medium	61.21	39731	71	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_50674	medium	22.1	12816	25	FALSE	Unclassified	Unclassified	Unclassified	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_5149	medium	26.65	26953	50	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_51946	circular	100	46631	67	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_52681	medium	82	42162	78	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_53529	medium	61.19	42016	67	FALSE	Unclassified	Unclassified	Unclassified	Actinobacteriota	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces purpureus	1	TRUE	TRUE
WUB_VD10_contig_53770	medium	47.34	24346	44	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_54740	circular	98.92	98480	114	FALSE	Unclassified	Unclassified	Unclassified	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus campinensis	1	FALSE	TRUE
WUB_VD10_contig_552	circular	100	50040	79	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_55574	medium	9.72	11959	22	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_56551	circular	100	36883	46	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_57909	medium	73.23	51264	65	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_58332	medium	73.12	33078	49	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_59229	medium	20.28	10213	19	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_5945	medium	50.85	36017	66	FALSE	Unclassified	Unclassified	Unclassified	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_59863	medium	33.93	16918	40	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_6238	medium	88.15	40823	74	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_62675	medium	38.26	25739	46	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_62743	medium	16.05	19182	37	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_63206	circular	100	57254	91	TRUE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_65234	medium	14.88	22957	28	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_67899	medium	19.01	14006	28	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_68792	medium	89.02	92401	147	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_70611	medium	61.18	25501	41	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_75231	medium	56.95	58332	90	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_75783	medium	100	86722	137	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_76397	medium	33.92	19719	30	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_76406	medium	20.09	16031	27	FALSE	Unclassified	Unclassified	Unclassified	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ramlibacter	Ramlibacter sp013697775	1	FALSE	TRUE
WUB_VD10_contig_77286	medium	32.06	30719	44	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_77892	medium	56.39	33464	42	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_79268	medium	100	49854	62	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_79312	medium	53.59	38346	68	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_79692	medium	22.13	16002	35	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_80341	medium	46.92	27883	40	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_80561	medium	24.98	18728	43	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_80849	medium	91.59	48109	79	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_8304	medium	83.33	36960	37	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_8321	circular	50.1	51064	78	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_85098	medium	27.83	10678	22	FALSE	Unclassified	Unclassified	Unclassified	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_86910	medium	23.66	22865	28	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_88182	medium	35.34	28926	37	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_88431	medium	39.56	42774	48	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_88970	medium	48.45	49175	61	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_89387	medium	12.57	18651	28	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_91677	medium	31.42	35465	55	FALSE	Unclassified	Unclassified	Unclassified	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Bradyrhizobium manausense	1	FALSE	TRUE
WUB_VD10_contig_91937	medium	93.66	56034	78	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_97142	medium	27.83	37472	43	FALSE	Unclassified	Unclassified	Unclassified	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_97698	medium	100	86795	130	FALSE	Unclassified	Unclassified	Unclassified	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Unclassified	1	TRUE	TRUE
WUB_VD10_contig_98604	medium	26.16	10708	18	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_98973	medium	95.79	75246	106	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD10_contig_99032	medium	43.43	20367	34	FALSE	Caudovirales	Podoviridae	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	2	FALSE	TRUE
WUB_VD10_contig_99871	medium	40.5	28297	36	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD11_contig_10834	medium	20.08	13193	16	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD11_contig_10864	medium	25.2	22094	34	TRUE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD11_contig_12158	circular	100	48402	62	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD11_contig_1260	medium	35.56	29372	43	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD11_contig_13973	medium	23.13	13722	24	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD11_contig_15270	medium	49.44	44223	74	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD11_contig_17460	medium	46.14	18838	27	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD11_contig_18353	medium	85.85	38556	65	TRUE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD11_contig_18729	medium	59.35	87576	98	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD11_contig_19019	medium	44.65	33037	35	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD11_contig_19483	medium	7.29	12583	28	FALSE	Unclassified	Unclassified	Unclassified	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Aromatoleum	Unclassified	1	FALSE	TRUE
WUB_VD11_contig_20955	medium	22.63	22425	34	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD11_contig_21001	medium	36.34	15528	20	FALSE	Caudovirales	Podoviridae	Pradovirus	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD11_contig_21318	medium	28.77	20286	54	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD11_contig_21730	medium	100	38149	70	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
WUB_VD11_contig_22227	medium	15.87	17273	35	FALSE	Unclassified	Unclassified	Unclassified	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Unclassified	1	FALSE	TRUE
WUB_VD11_contig_22646	medium	56.61	46149	59	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD11_contig_23376	medium	59.46	36188	55	FALSE	Unclassified	Unclassified	Unclassified	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Unclassified	1	TRUE	TRUE
WUB_VD11_contig_23784	medium	9.53	11543	26	TRUE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	TRUE	TRUE
WUB_VD11_contig_24676	medium	100	64570	107	FALSE	Unclassified	Unclassified	Unclassified	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Unassigned	Unassigned	2	TRUE	TRUE
WUB_VD11_contig_24775	medium	31.03	25917	42	FALSE	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	1	FALSE	TRUE
